PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:55,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:55,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:55,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:55,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:55,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:55,
5.4,1,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:56,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:57,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:57,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:57,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:57,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:57,
5.4,-0.02136046,-35.09,0,27105,22/12/2020 22:29:57,
5.474289,-0.02136421,-35.31245,0,27105,22/12/2020 22:29:57,
4.955591,-0.02191073,-36.01169,0,27105,22/12/2020 22:29:58,
3.87867,-0.02281475,-36.55733,0,27105,22/12/2020 22:29:58,
3.304487,-0.02344453,-37.42906,0,27105,22/12/2020 22:29:58,
3.143444,-0.02386278,-38.62289,0,27105,22/12/2020 22:29:58,
3.267884,0.1759714,-39.68652,0,27105,22/12/2020 22:29:58,
3.559968,1.483972,-40.93264,0,27105,22/12/2020 22:29:58,
3.574316,2.071972,-41.98913,0,27105,22/12/2020 22:29:59,
3.539316,2.047972,-42.66823,0,27105,22/12/2020 22:29:59,
3.534169,1.571972,-42.7681,0,27105,22/12/2020 22:29:59,
3.534169,0.3839726,-42.7681,0,27105,22/12/2020 22:29:59,
3.534169,-0.768027,-42.7681,0,27105,22/12/2020 22:29:59,
3.534169,-1.376027,-42.7681,0,27105,22/12/2020 22:29:59,
3.534169,-1.936027,-42.7681,0,27105,22/12/2020 22:29:59,
